cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,p_val_adj_negbinom,pct.1,pct.2,pct_diff,N_DEG
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl23,-1.54052587865408,1.03665652002649e-07,1.96631497015995e-07,0.106,0.609,-0.503,65
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufa4,-1.70166252010149,1.16329599351518e-07,2.92289098480284e-08,0.106,0.603,-0.497,62
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl13,-1.21193944317764,1.40636493099939e-07,1.94460404901895e-06,0.091,0.642,-0.551,48
C286-151,C286-151: St18.Lhx6.GABA-1,Cst3,-1.42291817719053,1.78511775289119e-07,6.30992406989883e-10,0.303,0.748,-0.445,94
C286-151,C286-151: St18.Lhx6.GABA-1,Nenf,-1.51665916428182,3.01818116203915e-07,2.71060784343993e-08,0.167,0.623,-0.456,46
C286-151,C286-151: St18.Lhx6.GABA-1,Chchd2,-1.6505695827495,3.23974020816533e-07,4.0110157767128e-09,0.106,0.609,-0.503,65
C286-151,C286-151: St18.Lhx6.GABA-1,Gm1673,-1.3787257828063,3.68784572097745e-07,1.26563630767523e-07,0.167,0.649,-0.482,48
C286-151,C286-151: St18.Lhx6.GABA-1,Rps8,-1.90485706713726,3.77731561969313e-07,1.01813583393119e-13,0.333,0.695,-0.362,64
C286-151,C286-151: St18.Lhx6.GABA-1,Fth1,-1.85088540423088,4.21051019644751e-07,2.51715925432998e-12,0.303,0.702,-0.399,63
C286-151,C286-151: St18.Lhx6.GABA-1,Tuba1a,-1.61301589991116,4.45281797955225e-07,9.75161785254904e-11,0.212,0.682,-0.47,65
C286-151,C286-151: St18.Lhx6.GABA-1,Ppia,-1.80590339784751,5.00604497040107e-07,2.33871943143472e-11,0.258,0.675,-0.417,57
C286-151,C286-151: St18.Lhx6.GABA-1,Tecr,-1.30908329714399,5.65877937673064e-07,3.00926063700246e-12,0.788,0.921,-0.133,48
C286-151,C286-151: St18.Lhx6.GABA-1,Fau,-1.66199847874763,5.88567609059199e-07,8.81135300216167e-10,0.152,0.642,-0.49,68
C286-151,C286-151: St18.Lhx6.GABA-1,Hspa5,-1.42615326777622,6.37839961507968e-07,3.22462202588301e-09,0.212,0.669,-0.457,50
C286-151,C286-151: St18.Lhx6.GABA-1,Spcs1,-1.50081663642554,7.3569856701558e-07,3.44301256613457e-08,0.121,0.609,-0.488,59
C286-151,C286-151: St18.Lhx6.GABA-1,Cd81,-1.31475180774084,8.73796722160912e-07,5.71677868095116e-09,0.273,0.728,-0.455,38
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl35a,-1.37242993878792,9.92013746193167e-07,3.66919080038096e-06,0.106,0.589,-0.483,55
C286-151,C286-151: St18.Lhx6.GABA-1,Tpt1,-1.28789479277421,1.13650828436018e-06,4.90106169953111e-06,0.121,0.603,-0.482,46
C286-151,C286-151: St18.Lhx6.GABA-1,Gapdh,-2.12896224877474,1.52475488177499e-06,6.2573663951485e-15,0.333,0.682,-0.349,72
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl36,-1.31788328844434,1.76616753627031e-06,1.65333326990514e-06,0.167,0.623,-0.456,43
C286-151,C286-151: St18.Lhx6.GABA-1,Actg1,-1.31596541386378,1.92439179672349e-06,1.49594773712223e-06,0.167,0.623,-0.456,25
C286-151,C286-151: St18.Lhx6.GABA-1,Mt3,-1.36190091747715,1.99004288754912e-06,1.37946716011051e-08,0.258,0.702,-0.444,42
C286-151,C286-151: St18.Lhx6.GABA-1,Arl6ip1,-1.91524021221826,2.03262645225342e-06,9.2452999173451e-15,0.455,0.728,-0.273,59
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5j,-1.43227472191694,2.05490895060099e-06,1.46149339632623e-06,0.091,0.57,-0.479,37
C286-151,C286-151: St18.Lhx6.GABA-1,Stmn3,-1.63924666687817,2.10654237597328e-06,1.74150770931371e-12,0.606,0.775,-0.169,49
C286-151,C286-151: St18.Lhx6.GABA-1,Nsg1,-1.35561116929469,2.59046578788483e-06,5.78364538652202e-08,0.182,0.629,-0.447,38
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl8,-1.46291937169231,2.60849140162742e-06,4.28536694285267e-07,0.121,0.583,-0.462,50
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl14,-1.20684508808693,2.73964857987313e-06,2.88762665613486e-05,0.106,0.583,-0.477,42
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl6,-1.42772812834061,2.96735506832163e-06,3.26581233065946e-10,0.485,0.768,-0.283,53
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl39,-1.14968885320764,3.93839874473761e-06,0.00200674799951656,0.061,0.536,-0.475,31
C286-151,C286-151: St18.Lhx6.GABA-1,Eif1,-1.24123489097223,4.57740053212576e-06,1.8896239197448e-09,0.424,0.768,-0.344,29
C286-151,C286-151: St18.Lhx6.GABA-1,Rps27a,-1.58112344897319,5.15242789058527e-06,2.09357310577827e-08,0.121,0.576,-0.455,68
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl19,-1.41960584046668,5.32255309784189e-06,3.12551398855325e-07,0.167,0.623,-0.456,61
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl9,-1.39339220867092,5.71600430076298e-06,3.66782921924278e-08,0.258,0.669,-0.411,65
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufa13,-1.49454879782396,6.3629971248306e-06,8.9401061457303e-09,0.197,0.623,-0.426,45
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl11,-1.22859837933512,8.34159278797003e-06,1.52387458687696e-06,0.227,0.649,-0.422,46
C286-151,C286-151: St18.Lhx6.GABA-1,Tmsb10,-1.49962289364068,1.0853190718251e-05,2.37847810342402e-09,0.288,0.669,-0.381,64
C286-151,C286-151: St18.Lhx6.GABA-1,Spcs2,-1.26817310449079,1.21349195101695e-05,3.49723248764519e-08,0.303,0.702,-0.399,18
C286-151,C286-151: St18.Lhx6.GABA-1,Rps4x,-1.17066926024104,1.29664907700917e-05,0.000624166908993584,0.061,0.517,-0.456,47
C286-151,C286-151: St18.Lhx6.GABA-1,Rps3a1,-1.34083276521113,1.47031249352819e-05,4.37525395599871e-05,0.061,0.523,-0.462,65
C286-151,C286-151: St18.Lhx6.GABA-1,Aldoa,-1.45640285919009,1.51132790947191e-05,2.50297141704928e-09,0.348,0.689,-0.341,44
C286-151,C286-151: St18.Lhx6.GABA-1,Rtn1,-1.78933524082574,1.74688993550885e-05,4.78026945869447e-19,0.985,0.94,0.045,66
C286-151,C286-151: St18.Lhx6.GABA-1,Ubb,-2.23913289628261,2.1026515637841e-05,3.69203629130203e-16,0.424,0.689,-0.265,59
C286-151,C286-151: St18.Lhx6.GABA-1,Rab3a,-1.29402312291567,2.25424732589188e-05,4.8859081314746e-06,0.121,0.55,-0.429,30
C286-151,C286-151: St18.Lhx6.GABA-1,Oaz1,-1.06346007285343,2.44349145570426e-05,1.2896146856449e-06,0.333,0.742,-0.409,25
C286-151,C286-151: St18.Lhx6.GABA-1,Ahi1,-0.511720741725079,2.61033069411542e-05,0.000198671885160301,1,0.993,0.00700000000000001,32
C286-151,C286-151: St18.Lhx6.GABA-1,Rpsa,-1.21250116948746,2.67302717411756e-05,2.84327055023053e-05,0.152,0.583,-0.431,39
C286-151,C286-151: St18.Lhx6.GABA-1,Rps24,-1.38263642141563,2.80326982639817e-05,8.7191932701092e-09,0.242,0.656,-0.414,65
C286-151,C286-151: St18.Lhx6.GABA-1,Selenok,-1.21782146921197,2.91902523132139e-05,4.47712203574717e-06,0.182,0.616,-0.434,28
C286-151,C286-151: St18.Lhx6.GABA-1,Rps29,-1.36608129215499,3.75890270014708e-05,7.14709095010815e-07,0.197,0.603,-0.406,70
C286-151,C286-151: St18.Lhx6.GABA-1,mt-Cytb,-1.34466985420716,4.5940656150171e-05,1.38641928022559e-07,0.288,0.682,-0.394,82
C286-151,C286-151: St18.Lhx6.GABA-1,Rps28,-1.11538585959288,4.79309654130424e-05,0.000148374297166314,0.121,0.563,-0.442,35
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufa5,-1.06722888708051,5.35030417123882e-05,2.59454955931137e-06,0.258,0.656,-0.398,39
C286-151,C286-151: St18.Lhx6.GABA-1,Cox5a,-1.3159461089883,5.69590852608293e-05,1.73512795418211e-05,0.212,0.629,-0.417,23
C286-151,C286-151: St18.Lhx6.GABA-1,Cox8a,-1.30609982907857,6.01514404028831e-05,1.22636556806902e-07,0.348,0.689,-0.341,31
C286-151,C286-151: St18.Lhx6.GABA-1,Rtl8a,-1.20738221995911,6.51472217390636e-05,4.27392477539808e-05,0.121,0.55,-0.429,31
C286-151,C286-151: St18.Lhx6.GABA-1,Pcp4,-1.36779764304745,7.0474353678423e-05,5.84299878538907e-06,0.106,0.543,-0.437,32
C286-151,C286-151: St18.Lhx6.GABA-1,Pgrmc1,-1.25213458498419,7.64312824613419e-05,1.71313475126533e-07,0.288,0.649,-0.361,39
C286-151,C286-151: St18.Lhx6.GABA-1,Tmem59l,-1.1276889929282,7.97012824387298e-05,1.65584207034097e-06,0.485,0.762,-0.277,22
C286-151,C286-151: St18.Lhx6.GABA-1,Serinc1,-1.1096459992667,8.04891464090699e-05,1.95418851367142e-05,0.227,0.662,-0.435,15
C286-151,C286-151: St18.Lhx6.GABA-1,Hsp90aa1,-1.55586501505923,8.56358154537258e-05,4.98705510225873e-09,0.273,0.629,-0.356,55
C286-151,C286-151: St18.Lhx6.GABA-1,Pdia3,-1.09033829880004,8.8902643889371e-05,2.44153933193818e-05,0.197,0.616,-0.419,15
C286-151,C286-151: St18.Lhx6.GABA-1,Cox6c,-1.36037361935874,9.8319718392981e-05,4.91035857737957e-06,0.136,0.536,-0.4,47
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl34,-1.1481376848128,9.96928024118586e-05,0.00443104003675607,0.061,0.49,-0.429,35
C286-151,C286-151: St18.Lhx6.GABA-1,Avp,-1.05098641102575,0.000111145081553024,0.00193287708333233,0.091,0.523,-0.432,32
C286-151,C286-151: St18.Lhx6.GABA-1,Chchd10,-1.22882169832968,0.000116059819209421,6.09773585223242e-05,0.106,0.536,-0.43,46
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl37a,-1.09459387463938,0.00012271347826766,0.000147260794884297,0.121,0.55,-0.429,26
C286-151,C286-151: St18.Lhx6.GABA-1,Eef1b2,-1.07874921842044,0.000125889631372751,0.000294204589627706,0.106,0.536,-0.43,31
C286-151,C286-151: St18.Lhx6.GABA-1,Fxyd6,-1.49263770763201,0.000127812181736031,1.84975151302028e-09,0.333,0.662,-0.329,17
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5h,-1.0820217946435,0.00013733553892314,9.65641724117523e-05,0.121,0.55,-0.429,31
C286-151,C286-151: St18.Lhx6.GABA-1,Tmsb4x,-1.16922230158199,0.000152452942244999,0.000144075360617869,0.106,0.523,-0.417,34
C286-151,C286-151: St18.Lhx6.GABA-1,Rps11,-1.12048556110028,0.000167783068542778,8.58760982599494e-05,0.121,0.556,-0.435,52
C286-151,C286-151: St18.Lhx6.GABA-1,Tbca,-1.13407016490497,0.000173963293835087,0.000203514639943553,0.121,0.53,-0.409,15
C286-151,C286-151: St18.Lhx6.GABA-1,mt-Nd1,-1.21882305378026,0.000176786825143974,0.000146321938546467,0.106,0.536,-0.43,57
C286-151,C286-151: St18.Lhx6.GABA-1,Arhgdig,-0.999429748271752,0.000189607792294342,0.00120665838268268,0.106,0.543,-0.437,8
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5g1,-1.10684805162508,0.000214900319369762,3.70680296880416e-05,0.212,0.596,-0.384,36
C286-151,C286-151: St18.Lhx6.GABA-1,Rps5,-1.11234263045947,0.000224635728323983,0.000681183108743782,0.091,0.51,-0.419,39
C286-151,C286-151: St18.Lhx6.GABA-1,Itm2c,-1.1470527558244,0.000230765498338119,2.07991519335289e-06,0.303,0.675,-0.372,47
C286-151,C286-151: St18.Lhx6.GABA-1,Selenom,-1.13815633073532,0.000257063427804229,1.42689851890604e-05,0.258,0.642,-0.384,14
C286-151,C286-151: St18.Lhx6.GABA-1,Nap1l5,-1.28356561114762,0.000265904601293913,5.25484948335567e-08,0.758,0.841,-0.083,44
C286-151,C286-151: St18.Lhx6.GABA-1,Dad1,-1.08171132625585,0.000274385417946638,0.000584677781751127,0.076,0.497,-0.421,41
C286-151,C286-151: St18.Lhx6.GABA-1,Stmn1,-1.35538922023889,0.000286004092026692,1.45563723648513e-08,0.333,0.662,-0.329,49
C286-151,C286-151: St18.Lhx6.GABA-1,Ddrgk1,-1.01727756024831,0.000303374573073143,0.000218920468138882,0.152,0.563,-0.411,6
C286-151,C286-151: St18.Lhx6.GABA-1,Oxt,-1.06731335011221,0.000332369574036117,0.0112345830832066,0.061,0.477,-0.416,52
C286-151,C286-151: St18.Lhx6.GABA-1,Rabac1,-1.19263960035302,0.00043235758801183,1.46824099243294e-06,0.303,0.636,-0.333,26
C286-151,C286-151: St18.Lhx6.GABA-1,Bex2,-1.32082255035795,0.000478182437348524,1.03706820834311e-07,0.379,0.702,-0.323,61
C286-151,C286-151: St18.Lhx6.GABA-1,Tmem59,-0.928702685951277,0.000480910595719042,0.000412271896545382,0.227,0.629,-0.402,7
C286-151,C286-151: St18.Lhx6.GABA-1,Actb,-1.41281777684239,0.000565281393863406,9.27688016735508e-09,0.379,0.656,-0.277,20
C286-151,C286-151: St18.Lhx6.GABA-1,Calm2,-1.01722597449112,0.000635237078400798,3.52135352508694e-07,0.788,0.887,-0.099,49
C286-151,C286-151: St18.Lhx6.GABA-1,Mif,-0.934338789028054,0.000638087817320395,0.0206101367985449,0.076,0.483,-0.407,36
C286-151,C286-151: St18.Lhx6.GABA-1,Sub1,-1.07468379985573,0.000646756980922316,0.000301885497251102,0.121,0.53,-0.409,26
C286-151,C286-151: St18.Lhx6.GABA-1,Rplp2,-1.1272226181885,0.000693620468957315,9.28420094177319e-05,0.167,0.563,-0.396,46
C286-151,C286-151: St18.Lhx6.GABA-1,Pdia6,-0.866684254596423,0.000695647569050085,0.000685013878437644,0.212,0.636,-0.424,14
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5k,-1.23761391968691,0.000965780609292117,1.41561839005377e-05,0.152,0.53,-0.378,42
C286-151,C286-151: St18.Lhx6.GABA-1,Tpi1,-1.08208170378382,0.000974502790679129,8.49310310738063e-05,0.182,0.576,-0.394,8
C286-151,C286-151: St18.Lhx6.GABA-1,Slc25a3,-0.962335772569743,0.000978283960843035,0.000457629777719394,0.364,0.702,-0.338,46
C286-151,C286-151: St18.Lhx6.GABA-1,Tuba1b,-1.04905165973938,0.00101995955231557,0.00174241764821598,0.091,0.483,-0.392,27
C286-151,C286-151: St18.Lhx6.GABA-1,Atp6v0e2,-0.977318372487252,0.00111342268704871,0.000136218564916981,0.197,0.583,-0.386,13
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl30,-0.960706095394246,0.00124716241677176,0.00331479973820889,0.121,0.517,-0.396,38
C286-151,C286-151: St18.Lhx6.GABA-1,Eef1a1,-1.23902107536847,0.00125342248428871,4.88874602631749e-07,0.333,0.636,-0.303,23
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufb6,-0.712393856518279,0.00134319411129653,1,0.015,0.384,-0.369,13
C286-151,C286-151: St18.Lhx6.GABA-1,Nrsn2,-1.41663411212139,0.00145361657930093,4.24261572968622e-08,0.288,0.609,-0.321,50
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl28,-0.956254090779331,0.00159342093357632,0.00855594639460737,0.061,0.457,-0.396,30
C286-151,C286-151: St18.Lhx6.GABA-1,Rps16,-1.05200050861595,0.0016913393209303,0.000147047185053347,0.152,0.53,-0.378,43
C286-151,C286-151: St18.Lhx6.GABA-1,Tmem30a,-0.969606035439902,0.00181224116276568,0.000516016546039601,0.212,0.596,-0.384,13
C286-151,C286-151: St18.Lhx6.GABA-1,Ndfip1,-0.850627473111814,0.00205040326908375,8.0689058267459e-07,0.909,0.914,-0.005,32
C286-151,C286-151: St18.Lhx6.GABA-1,Atp6v0b,-0.591654121725903,0.00221246137056048,0.00740677101119129,0.924,0.974,-0.0499999999999999,18
C286-151,C286-151: St18.Lhx6.GABA-1,Lrpap1,-1.05177851521999,0.00222191265137769,2.53467693143961e-05,0.258,0.649,-0.391,9
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufa7,-0.889454213893196,0.00233478938264489,0.0198874962510782,0.091,0.49,-0.399,9
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5md,-1.19521005328,0.00240701254351073,2.62534176549348e-06,0.197,0.57,-0.373,32
C286-151,C286-151: St18.Lhx6.GABA-1,Tomm20,-0.935418701768911,0.00257982622559285,0.00176764665906011,0.091,0.49,-0.399,26
C286-151,C286-151: St18.Lhx6.GABA-1,Fkbp3,-1.03002564572258,0.00288732887775473,0.000137248787814612,0.227,0.576,-0.349,28
C286-151,C286-151: St18.Lhx6.GABA-1,Slc22a17,-0.811874565500247,0.00289125741480951,0.000304845099563523,0.53,0.815,-0.285,25
C286-151,C286-151: St18.Lhx6.GABA-1,Ywhah,-1.02452178940476,0.00293116259783899,8.27557494488275e-05,0.197,0.576,-0.379,31
C286-151,C286-151: St18.Lhx6.GABA-1,Scg2,-1.22912994198486,0.00295689896195701,1.90079069008964e-06,0.5,0.755,-0.255,59
C286-151,C286-151: St18.Lhx6.GABA-1,Sec11c,-1.03689045511918,0.00296296885964005,0.00106260015267936,0.106,0.477,-0.371,22
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5o.1,-0.933112872660027,0.00298575071347404,0.00341966394837564,0.091,0.483,-0.392,27
C286-151,C286-151: St18.Lhx6.GABA-1,Ctsb,-1.07947102220451,0.00345838008689333,2.45346759523385e-05,0.348,0.656,-0.308,16
C286-151,C286-151: St18.Lhx6.GABA-1,Tubb2a,-1.08767422077546,0.00353222132792489,4.06297898305294e-05,0.303,0.636,-0.333,27
C286-151,C286-151: St18.Lhx6.GABA-1,Dpm3,-0.852927758743242,0.00359085823369695,0.199140752522275,0.061,0.43,-0.369,8
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufa3,-0.937521169636712,0.00375389874991029,0.00518803582269094,0.091,0.483,-0.392,28
C286-151,C286-151: St18.Lhx6.GABA-1,Naca,-1.07197549417299,0.00379084298518792,7.40029954080263e-05,0.242,0.589,-0.347,23
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufb11,-0.949205268256799,0.0038888847663996,0.0016861821559221,0.121,0.51,-0.389,35
C286-151,C286-151: St18.Lhx6.GABA-1,mt-Nd2,-0.801957004843958,0.00437963990637736,0.165897539851071,0.076,0.457,-0.381,32
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufc1,-0.921498604092779,0.00468120130162588,0.018451828258099,0.076,0.45,-0.374,30
C286-151,C286-151: St18.Lhx6.GABA-1,Elob,-1.16160778044453,0.00471145902017,3.07459958592648e-05,0.182,0.543,-0.361,33
C286-151,C286-151: St18.Lhx6.GABA-1,Tagln3,-0.873067009989879,0.00486638553303631,0.91587536274861,0.03,0.384,-0.354,18
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl26,-0.991391320896353,0.00516940188420768,0.0182392675206773,0.061,0.424,-0.363,40
C286-151,C286-151: St18.Lhx6.GABA-1,Stmn2,-1.01022639255194,0.00543856104472729,3.16972078622506e-06,0.621,0.755,-0.134,8
C286-151,C286-151: St18.Lhx6.GABA-1,Selenow,-1.11722102768866,0.00573108574841648,1.13276320504671e-06,0.333,0.649,-0.316,24
C286-151,C286-151: St18.Lhx6.GABA-1,Atp6v1e1,-0.947559880302263,0.00584221602702834,0.00121297229909639,0.152,0.556,-0.404,9
C286-151,C286-151: St18.Lhx6.GABA-1,Calm1,-1.71996372109993,0.00598516392522026,1.17317791681569e-09,0.5,0.669,-0.169,34
C286-151,C286-151: St18.Lhx6.GABA-1,Tmem147,-0.816610999830174,0.00646968249413544,0.026690895668888,0.136,0.51,-0.374,9
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufa11,-1.06060865076695,0.00688472468240059,0.000163701301274264,0.167,0.523,-0.356,38
C286-151,C286-151: St18.Lhx6.GABA-1,Uqcrq,-0.914025195187458,0.00693305957176172,0.00148986187026037,0.197,0.589,-0.392,23
C286-151,C286-151: St18.Lhx6.GABA-1,Nme1,-0.951133510958543,0.00702659167116893,0.0152441456314852,0.106,0.47,-0.364,24
C286-151,C286-151: St18.Lhx6.GABA-1,Atp5e,-0.937032930633521,0.00839896266984519,0.0300015929245027,0.061,0.424,-0.363,36
C286-151,C286-151: St18.Lhx6.GABA-1,Ptma,-0.889288554780044,0.00864980187535513,0.00264292105801482,0.197,0.563,-0.366,4
C286-151,C286-151: St18.Lhx6.GABA-1,Dynll1,-1.01138175941573,0.0086574898717942,0.000103067736418308,0.227,0.576,-0.349,22
C286-151,C286-151: St18.Lhx6.GABA-1,Tm2d3,-0.991749451633885,0.00907057608402248,0.000342865593175461,0.167,0.55,-0.383,30
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl31,-0.787453299848405,0.00926674922919838,0.536850025210305,0.045,0.404,-0.359,9
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl36a,-0.816851916161024,0.00939558052748535,0.0532676582285434,0.091,0.464,-0.373,22
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufb5,-1.10986341977009,0.00965045548248183,0.000115844434912524,0.152,0.497,-0.345,39
C286-151,C286-151: St18.Lhx6.GABA-1,Slc39a10,-0.836525753142217,0.00975238023215807,0.052184087708515,0.076,0.45,-0.374,3
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl35,-0.87506985087554,0.00985935137853227,0.26961515199442,0.045,0.397,-0.352,15
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Snhg11,0.569401945768243,8.09359677356149e-29,1.9275413642862e-36,1,1,0,120
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Pcsk1n,-1.91897155088287,3.67558567853638e-17,3.17941371931767e-26,0.893,0.938,-0.0449999999999999,106
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Kcnip1,1.09047281913201,5.40983995706417e-17,8.83405157233926e-30,0.959,0.695,0.264,8
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Zbtb16,1.18657710215903,7.14883738182151e-15,3.78755789139775e-19,0.598,0.159,0.439,42
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Atp6v0c,-2.18924902273238,1.69183037891861e-14,7.92587659702649e-24,0.344,0.712,-0.368,94
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,mt-Rnr2,-1.63961764806992,2.36196325052552e-13,2.07419603798389e-16,0.238,0.642,-0.404,108
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Ly6h,-1.02808942252591,8.14753455647863e-13,2.1852310803312e-10,0.959,0.987,-0.028,91
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Sst,-3.02812121425578,4.74873719992919e-12,4.20194272105951e-35,0.508,0.77,-0.262,9
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,CT010467.1,-2.07457544114275,1.02609794698357e-10,2.70945984384242e-25,0.828,0.894,-0.0660000000000001,95
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Clmn,0.975424009461943,2.28349132835768e-10,1.89614646805623e-14,0.615,0.186,0.429,4
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,mt-Cytb,-1.40260334484184,5.1271936050088e-10,6.81027418226352e-12,0.18,0.558,-0.378,82
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Rplp1,-1.37177103171536,6.55356246158498e-10,8.44256497351131e-10,0.074,0.465,-0.391,69
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Bsg,-1.53844583655634,8.67337608941497e-10,7.6388839638848e-15,0.311,0.619,-0.308,86
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Ghr,1.52148810473196,8.70233306549737e-10,3.14593321521223e-13,0.738,0.407,0.331,2
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Rpl41,-1.1660069963914,1.16549144111377e-09,8.70575233152282e-10,0.451,0.717,-0.266,69
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Rbms3,0.748665023768719,2.01936476040402e-09,4.55825892864248e-18,0.984,0.889,0.095,3
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Tmem178b,0.676911971431614,3.96467388109926e-09,1.88136659269184e-25,0.984,0.916,0.068,9
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Rps21,-1.36335244624008,6.04934000406366e-09,3.5911087531952e-11,0.287,0.597,-0.31,73
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Spcs1,-1.27121530623241,1.4348456309909e-08,3.49537699889954e-08,0.066,0.429,-0.363,59
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Tnik,0.631349932255851,1.55288786327322e-08,1.5535715174506e-22,0.959,0.907,0.0519999999999999,10
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Lrrc1,1.00497080314123,2.67644033380698e-08,1.2522800357233e-13,0.623,0.257,0.366,3
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Prickle2,0.745389633354154,2.75989933488382e-08,1.06114005672872e-24,0.91,0.788,0.122,14
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Tmcc3,1.14059173814332,4.36399422612287e-08,1.45360267155743e-19,0.877,0.597,0.28,9
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Gabrb3,0.560845206950518,6.00542679090777e-08,7.66488028492423e-19,0.992,0.96,0.032,7
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Rpl37,-1.67172201542194,8.08584486088675e-08,1.41010368005952e-13,0.221,0.522,-0.301,65
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Dtna,0.950274972499719,8.54216841493803e-08,2.42072132672084e-16,0.828,0.522,0.306,3
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Caly,-1.57550531931255,8.82936240695251e-08,3.68081614907507e-13,0.525,0.686,-0.161,84
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Ptprn2,0.533229582655761,1.19093883388804e-07,2.17083089853597e-23,0.975,0.969,0.00600000000000001,27
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Resp18,-1.74674002067704,1.32135803779886e-07,1.4340835163773e-17,0.672,0.796,-0.124,92
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Cacna1a,0.604424607114547,1.59887878010863e-07,6.89356848122038e-18,0.984,0.951,0.033,6
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Ptprk,0.977080276879437,1.8019761993136e-07,3.96823266280595e-16,0.844,0.593,0.251,2
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,6330403K07Rik,-0.844319571937003,2.78985241576119e-07,8.44315997217277e-05,0.68,0.858,-0.178,28
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Itm2b,-1.28767912125842,3.01754837483326e-07,8.51886209657106e-10,0.361,0.637,-0.276,75
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Rpl35a,-1.13443833490817,3.02958340310695e-07,2.10601732495981e-07,0.09,0.438,-0.348,55
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,Gapdh,-1.61242410374654,3.39571176582664e-07,1.41914811832532e-12,0.213,0.518,-0.305,72
