cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,pct.1,pct.2,pct_diff
K98-50,Lef1.HY14.HY10.HY2,Ndufa13,0.890240120902084,0.000365151516943608,0.42,0.182,0.238
K169-31,Lef1.HY14.HY10.HY2,Ndufa13,0.890240120902084,0.000365151516943608,0.42,0.182,0.238
K240-22,Lef1.HY14.HY10.HY2,Ndufa13,0.890240120902084,0.000365151516943608,0.42,0.182,0.238
K98-50,Lef1.HY14.HY10.HY2,Wdr83os,0.498201522369448,0.00038506044500305,0.257,0.023,0.234
K169-31,Lef1.HY14.HY10.HY2,Wdr83os,0.498201522369448,0.00038506044500305,0.257,0.023,0.234
K240-22,Lef1.HY14.HY10.HY2,Wdr83os,0.498201522369448,0.00038506044500305,0.257,0.023,0.234
K98-50,Lef1.HY14.HY10.HY2,Sh3gl1,-0.48615886444854,0.000404095558671761,0.295,0.576,-0.281
K169-31,Lef1.HY14.HY10.HY2,Sh3gl1,-0.48615886444854,0.000404095558671761,0.295,0.576,-0.281
K240-22,Lef1.HY14.HY10.HY2,Sh3gl1,-0.48615886444854,0.000404095558671761,0.295,0.576,-0.281
K98-50,Lef1.HY14.HY10.HY2,Rps7,0.712011860714029,0.000419887446925711,0.375,0.121,0.254
K169-31,Lef1.HY14.HY10.HY2,Rps7,0.712011860714029,0.000419887446925711,0.375,0.121,0.254
K240-22,Lef1.HY14.HY10.HY2,Rps7,0.712011860714029,0.000419887446925711,0.375,0.121,0.254
K98-50,Lef1.HY14.HY10.HY2,Trmt112,0.564854108665466,0.000436945786052911,0.29,0.045,0.245
K169-31,Lef1.HY14.HY10.HY2,Trmt112,0.564854108665466,0.000436945786052911,0.29,0.045,0.245
K240-22,Lef1.HY14.HY10.HY2,Trmt112,0.564854108665466,0.000436945786052911,0.29,0.045,0.245
K98-50,Lef1.HY14.HY10.HY2,Mfap3,-0.538377966085086,0.000465003494411205,0.406,0.644,-0.238
K169-31,Lef1.HY14.HY10.HY2,Mfap3,-0.538377966085086,0.000465003494411205,0.406,0.644,-0.238
K240-22,Lef1.HY14.HY10.HY2,Mfap3,-0.538377966085086,0.000465003494411205,0.406,0.644,-0.238
K98-50,Lef1.HY14.HY10.HY2,Rps5,0.753967666088228,0.000504798746725243,0.321,0.076,0.245
K169-31,Lef1.HY14.HY10.HY2,Rps5,0.753967666088228,0.000504798746725243,0.321,0.076,0.245
K240-22,Lef1.HY14.HY10.HY2,Rps5,0.753967666088228,0.000504798746725243,0.321,0.076,0.245
K98-50,Lef1.HY14.HY10.HY2,Ndufb5,0.725533746555223,0.000546091498429066,0.337,0.083,0.254
K169-31,Lef1.HY14.HY10.HY2,Ndufb5,0.725533746555223,0.000546091498429066,0.337,0.083,0.254
K240-22,Lef1.HY14.HY10.HY2,Ndufb5,0.725533746555223,0.000546091498429066,0.337,0.083,0.254
K98-50,Lef1.HY14.HY10.HY2,Oxt,0.738179647032105,0.000584017645586674,0.33,0.083,0.247
K169-31,Lef1.HY14.HY10.HY2,Oxt,0.738179647032105,0.000584017645586674,0.33,0.083,0.247
K240-22,Lef1.HY14.HY10.HY2,Oxt,0.738179647032105,0.000584017645586674,0.33,0.083,0.247
K98-50,Lef1.HY14.HY10.HY2,Mt3,0.852019154128962,0.000670918135828435,0.554,0.364,0.19
K169-31,Lef1.HY14.HY10.HY2,Mt3,0.852019154128962,0.000670918135828435,0.554,0.364,0.19
K240-22,Lef1.HY14.HY10.HY2,Mt3,0.852019154128962,0.000670918135828435,0.554,0.364,0.19
K98-50,Lef1.HY14.HY10.HY2,Capn2,-0.402137403843432,0.000695894781181234,0.116,0.326,-0.21
K169-31,Lef1.HY14.HY10.HY2,Capn2,-0.402137403843432,0.000695894781181234,0.116,0.326,-0.21
K240-22,Lef1.HY14.HY10.HY2,Capn2,-0.402137403843432,0.000695894781181234,0.116,0.326,-0.21
K98-50,Lef1.HY14.HY10.HY2,Atp5e,0.556359149094742,0.000696198163575925,0.274,0.038,0.236
K169-31,Lef1.HY14.HY10.HY2,Atp5e,0.556359149094742,0.000696198163575925,0.274,0.038,0.236
K240-22,Lef1.HY14.HY10.HY2,Atp5e,0.556359149094742,0.000696198163575925,0.274,0.038,0.236
K98-50,Lef1.HY14.HY10.HY2,Gm48582,-0.343508955062334,0.000830937205387568,0.057,0.227,-0.17
K169-31,Lef1.HY14.HY10.HY2,Gm48582,-0.343508955062334,0.000830937205387568,0.057,0.227,-0.17
K240-22,Lef1.HY14.HY10.HY2,Gm48582,-0.343508955062334,0.000830937205387568,0.057,0.227,-0.17
K98-50,Lef1.HY14.HY10.HY2,Nrsn2,1.08559327124251,0.000870185261366908,0.467,0.265,0.202
K169-31,Lef1.HY14.HY10.HY2,Nrsn2,1.08559327124251,0.000870185261366908,0.467,0.265,0.202
K240-22,Lef1.HY14.HY10.HY2,Nrsn2,1.08559327124251,0.000870185261366908,0.467,0.265,0.202
K98-50,Lef1.HY14.HY10.HY2,Rps23,0.617009674839562,0.000882309437727771,0.33,0.083,0.247
K169-31,Lef1.HY14.HY10.HY2,Rps23,0.617009674839562,0.000882309437727771,0.33,0.083,0.247
K240-22,Lef1.HY14.HY10.HY2,Rps23,0.617009674839562,0.000882309437727771,0.33,0.083,0.247
K98-50,Lef1.HY14.HY10.HY2,Myl6,0.627981627733471,0.000883147249439531,0.446,0.174,0.272
K169-31,Lef1.HY14.HY10.HY2,Myl6,0.627981627733471,0.000883147249439531,0.446,0.174,0.272
K240-22,Lef1.HY14.HY10.HY2,Myl6,0.627981627733471,0.000883147249439531,0.446,0.174,0.272
K98-50,Lef1.HY14.HY10.HY2,Usp29,-0.382063436114521,0.000915137357227815,0.988,0.992,-0.004
K169-31,Lef1.HY14.HY10.HY2,Usp29,-0.382063436114521,0.000915137357227815,0.988,0.992,-0.004
K240-22,Lef1.HY14.HY10.HY2,Usp29,-0.382063436114521,0.000915137357227815,0.988,0.992,-0.004
K98-50,Lef1.HY14.HY10.HY2,Rpl30,0.706595049509683,0.000971554722530221,0.354,0.106,0.248
K169-31,Lef1.HY14.HY10.HY2,Rpl30,0.706595049509683,0.000971554722530221,0.354,0.106,0.248
K240-22,Lef1.HY14.HY10.HY2,Rpl30,0.706595049509683,0.000971554722530221,0.354,0.106,0.248
K98-50,Lef1.HY14.HY10.HY2,Crtc1,-0.414347976393423,0.001023906995208,0.156,0.394,-0.238
K169-31,Lef1.HY14.HY10.HY2,Crtc1,-0.414347976393423,0.001023906995208,0.156,0.394,-0.238
K240-22,Lef1.HY14.HY10.HY2,Crtc1,-0.414347976393423,0.001023906995208,0.156,0.394,-0.238
K98-50,Lef1.HY14.HY10.HY2,Spred2,-0.416911409636266,0.00108698478223197,0.193,0.447,-0.254
K169-31,Lef1.HY14.HY10.HY2,Spred2,-0.416911409636266,0.00108698478223197,0.193,0.447,-0.254
K240-22,Lef1.HY14.HY10.HY2,Spred2,-0.416911409636266,0.00108698478223197,0.193,0.447,-0.254
K98-50,Lef1.HY14.HY10.HY2,Rps16,0.739415515670832,0.0011223026629581,0.363,0.121,0.242
K169-31,Lef1.HY14.HY10.HY2,Rps16,0.739415515670832,0.0011223026629581,0.363,0.121,0.242
K240-22,Lef1.HY14.HY10.HY2,Rps16,0.739415515670832,0.0011223026629581,0.363,0.121,0.242
K98-50,Lef1.HY14.HY10.HY2,Nmnat2,-0.572679528341089,0.00114169941177148,0.642,0.818,-0.176
K169-31,Lef1.HY14.HY10.HY2,Nmnat2,-0.572679528341089,0.00114169941177148,0.642,0.818,-0.176
K240-22,Lef1.HY14.HY10.HY2,Nmnat2,-0.572679528341089,0.00114169941177148,0.642,0.818,-0.176
K98-50,Lef1.HY14.HY10.HY2,Rtl8b,0.506554636402177,0.00122146585892717,0.259,0.03,0.229
K169-31,Lef1.HY14.HY10.HY2,Rtl8b,0.506554636402177,0.00122146585892717,0.259,0.03,0.229
K240-22,Lef1.HY14.HY10.HY2,Rtl8b,0.506554636402177,0.00122146585892717,0.259,0.03,0.229
K98-50,Lef1.HY14.HY10.HY2,Kidins220,0.45342293174488,0.0012482832110649,0.96,0.871,0.089
K169-31,Lef1.HY14.HY10.HY2,Kidins220,0.45342293174488,0.0012482832110649,0.96,0.871,0.089
K240-22,Lef1.HY14.HY10.HY2,Kidins220,0.45342293174488,0.0012482832110649,0.96,0.871,0.089
K98-50,Lef1.HY14.HY10.HY2,Slc25a4,0.924585511062196,0.00129352593944467,0.512,0.303,0.209
K169-31,Lef1.HY14.HY10.HY2,Slc25a4,0.924585511062196,0.00129352593944467,0.512,0.303,0.209
K240-22,Lef1.HY14.HY10.HY2,Slc25a4,0.924585511062196,0.00129352593944467,0.512,0.303,0.209
K98-50,Lef1.HY14.HY10.HY2,P2ry14,0.843447736928217,0.00133569519164231,0.689,0.462,0.227
K169-31,Lef1.HY14.HY10.HY2,P2ry14,0.843447736928217,0.00133569519164231,0.689,0.462,0.227
K240-22,Lef1.HY14.HY10.HY2,P2ry14,0.843447736928217,0.00133569519164231,0.689,0.462,0.227
K98-50,Lef1.HY14.HY10.HY2,Ndufa5,0.797903152410166,0.00136412733257196,0.415,0.182,0.233
K169-31,Lef1.HY14.HY10.HY2,Ndufa5,0.797903152410166,0.00136412733257196,0.415,0.182,0.233
K240-22,Lef1.HY14.HY10.HY2,Ndufa5,0.797903152410166,0.00136412733257196,0.415,0.182,0.233
K98-50,Lef1.HY14.HY10.HY2,Ndufa3,0.615284069304313,0.00139155620326399,0.347,0.098,0.249
K169-31,Lef1.HY14.HY10.HY2,Ndufa3,0.615284069304313,0.00139155620326399,0.347,0.098,0.249
K240-22,Lef1.HY14.HY10.HY2,Ndufa3,0.615284069304313,0.00139155620326399,0.347,0.098,0.249
K98-50,Lef1.HY14.HY10.HY2,Clu,0.759882390819338,0.00141234236203388,0.462,0.235,0.227
K169-31,Lef1.HY14.HY10.HY2,Clu,0.759882390819338,0.00141234236203388,0.462,0.235,0.227
K240-22,Lef1.HY14.HY10.HY2,Clu,0.759882390819338,0.00141234236203388,0.462,0.235,0.227
K98-50,Lef1.HY14.HY10.HY2,Gm1673,0.774353433894159,0.00146081661020427,0.493,0.273,0.22
K169-31,Lef1.HY14.HY10.HY2,Gm1673,0.774353433894159,0.00146081661020427,0.493,0.273,0.22
K240-22,Lef1.HY14.HY10.HY2,Gm1673,0.774353433894159,0.00146081661020427,0.493,0.273,0.22
K98-50,Lef1.HY14.HY10.HY2,Rpl39,0.721372916873792,0.00146362294157141,0.361,0.121,0.24
K169-31,Lef1.HY14.HY10.HY2,Rpl39,0.721372916873792,0.00146362294157141,0.361,0.121,0.24
K240-22,Lef1.HY14.HY10.HY2,Rpl39,0.721372916873792,0.00146362294157141,0.361,0.121,0.24
K98-50,Lef1.HY14.HY10.HY2,Rpl22l1,0.703542964954815,0.00162124904754953,0.392,0.159,0.233
K169-31,Lef1.HY14.HY10.HY2,Rpl22l1,0.703542964954815,0.00162124904754953,0.392,0.159,0.233
K240-22,Lef1.HY14.HY10.HY2,Rpl22l1,0.703542964954815,0.00162124904754953,0.392,0.159,0.233
K98-50,Lef1.HY14.HY10.HY2,Tomm20,0.755624072854717,0.00163560608860918,0.351,0.114,0.237
K169-31,Lef1.HY14.HY10.HY2,Tomm20,0.755624072854717,0.00163560608860918,0.351,0.114,0.237
K240-22,Lef1.HY14.HY10.HY2,Tomm20,0.755624072854717,0.00163560608860918,0.351,0.114,0.237
K98-50,Lef1.HY14.HY10.HY2,Syt4,0.781439186288752,0.00166566162230291,0.469,0.242,0.227
K169-31,Lef1.HY14.HY10.HY2,Syt4,0.781439186288752,0.00166566162230291,0.469,0.242,0.227
K240-22,Lef1.HY14.HY10.HY2,Syt4,0.781439186288752,0.00166566162230291,0.469,0.242,0.227
K98-50,Lef1.HY14.HY10.HY2,Asic2,-0.401779069166992,0.00190163438607456,0.986,0.992,-0.00600000000000001
K169-31,Lef1.HY14.HY10.HY2,Asic2,-0.401779069166992,0.00190163438607456,0.986,0.992,-0.00600000000000001
K240-22,Lef1.HY14.HY10.HY2,Asic2,-0.401779069166992,0.00190163438607456,0.986,0.992,-0.00600000000000001
K98-50,Lef1.HY14.HY10.HY2,Sik3,-0.469802818112747,0.00190608473044281,0.656,0.864,-0.208
K169-31,Lef1.HY14.HY10.HY2,Sik3,-0.469802818112747,0.00190608473044281,0.656,0.864,-0.208
K240-22,Lef1.HY14.HY10.HY2,Sik3,-0.469802818112747,0.00190608473044281,0.656,0.864,-0.208
K98-50,Lef1.HY14.HY10.HY2,Zbtb16,-0.38144725657212,0.0019571462165509,0.042,0.189,-0.147
K169-31,Lef1.HY14.HY10.HY2,Zbtb16,-0.38144725657212,0.0019571462165509,0.042,0.189,-0.147
K240-22,Lef1.HY14.HY10.HY2,Zbtb16,-0.38144725657212,0.0019571462165509,0.042,0.189,-0.147
K98-50,Lef1.HY14.HY10.HY2,Erp29,0.793360786697022,0.00200837444867132,0.46,0.242,0.218
K169-31,Lef1.HY14.HY10.HY2,Erp29,0.793360786697022,0.00200837444867132,0.46,0.242,0.218
K240-22,Lef1.HY14.HY10.HY2,Erp29,0.793360786697022,0.00200837444867132,0.46,0.242,0.218
K98-50,Lef1.HY14.HY10.HY2,Uqcrb,0.611458629171019,0.00204470517696973,0.307,0.068,0.239
K169-31,Lef1.HY14.HY10.HY2,Uqcrb,0.611458629171019,0.00204470517696973,0.307,0.068,0.239
K240-22,Lef1.HY14.HY10.HY2,Uqcrb,0.611458629171019,0.00204470517696973,0.307,0.068,0.239
K98-50,Lef1.HY14.HY10.HY2,Rpl36a,0.625854279567176,0.00208390615712607,0.29,0.061,0.229
K169-31,Lef1.HY14.HY10.HY2,Rpl36a,0.625854279567176,0.00208390615712607,0.29,0.061,0.229
K240-22,Lef1.HY14.HY10.HY2,Rpl36a,0.625854279567176,0.00208390615712607,0.29,0.061,0.229
K98-50,Lef1.HY14.HY10.HY2,Rpl14,0.788328823273288,0.00212695616037467,0.377,0.136,0.241
K169-31,Lef1.HY14.HY10.HY2,Rpl14,0.788328823273288,0.00212695616037467,0.377,0.136,0.241
K240-22,Lef1.HY14.HY10.HY2,Rpl14,0.788328823273288,0.00212695616037467,0.377,0.136,0.241
K98-50,Lef1.HY14.HY10.HY2,Zcchc14,-0.500071052200054,0.00212792280224661,0.267,0.515,-0.248
K169-31,Lef1.HY14.HY10.HY2,Zcchc14,-0.500071052200054,0.00212792280224661,0.267,0.515,-0.248
K240-22,Lef1.HY14.HY10.HY2,Zcchc14,-0.500071052200054,0.00212792280224661,0.267,0.515,-0.248
K98-50,Lef1.HY14.HY10.HY2,Mbnl2,-0.507575400113319,0.00216121634015549,0.67,0.841,-0.171
K169-31,Lef1.HY14.HY10.HY2,Mbnl2,-0.507575400113319,0.00216121634015549,0.67,0.841,-0.171
K240-22,Lef1.HY14.HY10.HY2,Mbnl2,-0.507575400113319,0.00216121634015549,0.67,0.841,-0.171
K98-50,Lef1.HY14.HY10.HY2,Afg3l1,-0.401695220547746,0.00217198617059704,0.146,0.371,-0.225
K169-31,Lef1.HY14.HY10.HY2,Afg3l1,-0.401695220547746,0.00217198617059704,0.146,0.371,-0.225
K240-22,Lef1.HY14.HY10.HY2,Afg3l1,-0.401695220547746,0.00217198617059704,0.146,0.371,-0.225
K98-50,Lef1.HY14.HY10.HY2,1500011B03Rik,0.619699979394454,0.00219570930711461,0.594,0.394,0.2
K169-31,Lef1.HY14.HY10.HY2,1500011B03Rik,0.619699979394454,0.00219570930711461,0.594,0.394,0.2
K240-22,Lef1.HY14.HY10.HY2,1500011B03Rik,0.619699979394454,0.00219570930711461,0.594,0.394,0.2
K98-50,Lef1.HY14.HY10.HY2,Hspe1,0.669942734058605,0.00232939118965871,0.335,0.098,0.237
K169-31,Lef1.HY14.HY10.HY2,Hspe1,0.669942734058605,0.00232939118965871,0.335,0.098,0.237
K240-22,Lef1.HY14.HY10.HY2,Hspe1,0.669942734058605,0.00232939118965871,0.335,0.098,0.237
K98-50,Lef1.HY14.HY10.HY2,Cd81,0.705107939403421,0.00235278817581868,0.585,0.386,0.199
K169-31,Lef1.HY14.HY10.HY2,Cd81,0.705107939403421,0.00235278817581868,0.585,0.386,0.199
K240-22,Lef1.HY14.HY10.HY2,Cd81,0.705107939403421,0.00235278817581868,0.585,0.386,0.199
K98-50,Lef1.HY14.HY10.HY2,Nme1,0.60720462987476,0.00241341602641625,0.323,0.083,0.24
K169-31,Lef1.HY14.HY10.HY2,Nme1,0.60720462987476,0.00241341602641625,0.323,0.083,0.24
K240-22,Lef1.HY14.HY10.HY2,Nme1,0.60720462987476,0.00241341602641625,0.323,0.083,0.24
K98-50,Lef1.HY14.HY10.HY2,Tnik,-0.472063422686754,0.00259840346202786,0.913,0.977,-0.064
K169-31,Lef1.HY14.HY10.HY2,Tnik,-0.472063422686754,0.00259840346202786,0.913,0.977,-0.064
K240-22,Lef1.HY14.HY10.HY2,Tnik,-0.472063422686754,0.00259840346202786,0.913,0.977,-0.064
K98-50,Lef1.HY14.HY10.HY2,Hspa8,1.0359730560624,0.00268800751504355,0.422,0.22,0.202
K169-31,Lef1.HY14.HY10.HY2,Hspa8,1.0359730560624,0.00268800751504355,0.422,0.22,0.202
K240-22,Lef1.HY14.HY10.HY2,Hspa8,1.0359730560624,0.00268800751504355,0.422,0.22,0.202
K98-50,Lef1.HY14.HY10.HY2,Fkbp2,0.814918260403918,0.00274144647322574,0.458,0.25,0.208
K169-31,Lef1.HY14.HY10.HY2,Fkbp2,0.814918260403918,0.00274144647322574,0.458,0.25,0.208
K240-22,Lef1.HY14.HY10.HY2,Fkbp2,0.814918260403918,0.00274144647322574,0.458,0.25,0.208
K98-50,Lef1.HY14.HY10.HY2,Rpl18a,0.583061712312335,0.00305127137655902,0.304,0.068,0.236
K169-31,Lef1.HY14.HY10.HY2,Rpl18a,0.583061712312335,0.00305127137655902,0.304,0.068,0.236
K240-22,Lef1.HY14.HY10.HY2,Rpl18a,0.583061712312335,0.00305127137655902,0.304,0.068,0.236
K98-50,Lef1.HY14.HY10.HY2,Rpl28,0.668607614738018,0.00320037614678053,0.307,0.076,0.231
K169-31,Lef1.HY14.HY10.HY2,Rpl28,0.668607614738018,0.00320037614678053,0.307,0.076,0.231
K240-22,Lef1.HY14.HY10.HY2,Rpl28,0.668607614738018,0.00320037614678053,0.307,0.076,0.231
K98-50,Lef1.HY14.HY10.HY2,Rps3,0.793765082627607,0.00334633684881591,0.349,0.121,0.228
K169-31,Lef1.HY14.HY10.HY2,Rps3,0.793765082627607,0.00334633684881591,0.349,0.121,0.228
K240-22,Lef1.HY14.HY10.HY2,Rps3,0.793765082627607,0.00334633684881591,0.349,0.121,0.228
K98-50,Lef1.HY14.HY10.HY2,Thoc2l,-0.49749763001138,0.0033523068535626,0.597,0.856,-0.259
K169-31,Lef1.HY14.HY10.HY2,Thoc2l,-0.49749763001138,0.0033523068535626,0.597,0.856,-0.259
K240-22,Lef1.HY14.HY10.HY2,Thoc2l,-0.49749763001138,0.0033523068535626,0.597,0.856,-0.259
K98-50,Lef1.HY14.HY10.HY2,Smg5,-0.534752586324576,0.00346617658950833,0.33,0.576,-0.246
K169-31,Lef1.HY14.HY10.HY2,Smg5,-0.534752586324576,0.00346617658950833,0.33,0.576,-0.246
K240-22,Lef1.HY14.HY10.HY2,Smg5,-0.534752586324576,0.00346617658950833,0.33,0.576,-0.246
K98-50,Lef1.HY14.HY10.HY2,Rpl8,0.973072621934026,0.00365497764672413,0.41,0.197,0.213
K169-31,Lef1.HY14.HY10.HY2,Rpl8,0.973072621934026,0.00365497764672413,0.41,0.197,0.213
K240-22,Lef1.HY14.HY10.HY2,Rpl8,0.973072621934026,0.00365497764672413,0.41,0.197,0.213
K98-50,Lef1.HY14.HY10.HY2,Caskin1,-0.490945718439884,0.00422466304406191,0.415,0.659,-0.244
K169-31,Lef1.HY14.HY10.HY2,Caskin1,-0.490945718439884,0.00422466304406191,0.415,0.659,-0.244
K240-22,Lef1.HY14.HY10.HY2,Caskin1,-0.490945718439884,0.00422466304406191,0.415,0.659,-0.244
K98-50,Lef1.HY14.HY10.HY2,Tecr,0.840407375367044,0.00468005972138552,0.752,0.788,-0.036
K169-31,Lef1.HY14.HY10.HY2,Tecr,0.840407375367044,0.00468005972138552,0.752,0.788,-0.036
K240-22,Lef1.HY14.HY10.HY2,Tecr,0.840407375367044,0.00468005972138552,0.752,0.788,-0.036
K98-50,Lef1.HY14.HY10.HY2,Lrp8,-0.502249756327695,0.00483241183495338,0.337,0.591,-0.254
K169-31,Lef1.HY14.HY10.HY2,Lrp8,-0.502249756327695,0.00483241183495338,0.337,0.591,-0.254
K240-22,Lef1.HY14.HY10.HY2,Lrp8,-0.502249756327695,0.00483241183495338,0.337,0.591,-0.254
K98-50,Lef1.HY14.HY10.HY2,Dclk1,-0.492518446683508,0.00483431203749166,0.835,0.909,-0.0740000000000001
K169-31,Lef1.HY14.HY10.HY2,Dclk1,-0.492518446683508,0.00483431203749166,0.835,0.909,-0.0740000000000001
K240-22,Lef1.HY14.HY10.HY2,Dclk1,-0.492518446683508,0.00483431203749166,0.835,0.909,-0.0740000000000001
K98-50,Lef1.HY14.HY10.HY2,Ddx5,0.667938250234498,0.0049873306879986,0.771,0.636,0.135
K169-31,Lef1.HY14.HY10.HY2,Ddx5,0.667938250234498,0.0049873306879986,0.771,0.636,0.135
K240-22,Lef1.HY14.HY10.HY2,Ddx5,0.667938250234498,0.0049873306879986,0.771,0.636,0.135
K98-50,Lef1.HY14.HY10.HY2,Npm1,0.550708094604718,0.00508534848111293,0.377,0.129,0.248
K169-31,Lef1.HY14.HY10.HY2,Npm1,0.550708094604718,0.00508534848111293,0.377,0.129,0.248
K240-22,Lef1.HY14.HY10.HY2,Npm1,0.550708094604718,0.00508534848111293,0.377,0.129,0.248
K98-50,Lef1.HY14.HY10.HY2,Oaz1,0.671595736877486,0.00516077202833043,0.573,0.394,0.179
K169-31,Lef1.HY14.HY10.HY2,Oaz1,0.671595736877486,0.00516077202833043,0.573,0.394,0.179
K240-22,Lef1.HY14.HY10.HY2,Oaz1,0.671595736877486,0.00516077202833043,0.573,0.394,0.179
K98-50,Lef1.HY14.HY10.HY2,Zfp740,-0.453535856743783,0.00566544915451111,0.177,0.394,-0.217
K169-31,Lef1.HY14.HY10.HY2,Zfp740,-0.453535856743783,0.00566544915451111,0.177,0.394,-0.217
K240-22,Lef1.HY14.HY10.HY2,Zfp740,-0.453535856743783,0.00566544915451111,0.177,0.394,-0.217
K98-50,Lef1.HY14.HY10.HY2,Agap2,-0.431490096642956,0.0058603262837241,0.259,0.492,-0.233
K169-31,Lef1.HY14.HY10.HY2,Agap2,-0.431490096642956,0.0058603262837241,0.259,0.492,-0.233
K240-22,Lef1.HY14.HY10.HY2,Agap2,-0.431490096642956,0.0058603262837241,0.259,0.492,-0.233
K98-50,Lef1.HY14.HY10.HY2,Aldoa,0.829919750631708,0.00587124965637783,0.498,0.311,0.187
K169-31,Lef1.HY14.HY10.HY2,Aldoa,0.829919750631708,0.00587124965637783,0.498,0.311,0.187
K240-22,Lef1.HY14.HY10.HY2,Aldoa,0.829919750631708,0.00587124965637783,0.498,0.311,0.187
K98-50,Lef1.HY14.HY10.HY2,Ddrgk1,0.626468478987874,0.00592510579379049,0.45,0.205,0.245
K169-31,Lef1.HY14.HY10.HY2,Ddrgk1,0.626468478987874,0.00592510579379049,0.45,0.205,0.245
K240-22,Lef1.HY14.HY10.HY2,Ddrgk1,0.626468478987874,0.00592510579379049,0.45,0.205,0.245
K98-50,Lef1.HY14.HY10.HY2,Ctsb,0.661918223795145,0.00602262575877429,0.453,0.227,0.226
K169-31,Lef1.HY14.HY10.HY2,Ctsb,0.661918223795145,0.00602262575877429,0.453,0.227,0.226
K240-22,Lef1.HY14.HY10.HY2,Ctsb,0.661918223795145,0.00602262575877429,0.453,0.227,0.226
K98-50,Lef1.HY14.HY10.HY2,Soga1,-0.459109165535912,0.00610954437783037,0.193,0.424,-0.231
K169-31,Lef1.HY14.HY10.HY2,Soga1,-0.459109165535912,0.00610954437783037,0.193,0.424,-0.231
K240-22,Lef1.HY14.HY10.HY2,Soga1,-0.459109165535912,0.00610954437783037,0.193,0.424,-0.231
K98-50,Lef1.HY14.HY10.HY2,Dad1,0.746237055928009,0.0064532398637447,0.349,0.129,0.22
K169-31,Lef1.HY14.HY10.HY2,Dad1,0.746237055928009,0.0064532398637447,0.349,0.129,0.22
K240-22,Lef1.HY14.HY10.HY2,Dad1,0.746237055928009,0.0064532398637447,0.349,0.129,0.22
K98-50,Lef1.HY14.HY10.HY2,Mif,0.556533626987174,0.00757039044995114,0.323,0.091,0.232
K169-31,Lef1.HY14.HY10.HY2,Mif,0.556533626987174,0.00757039044995114,0.323,0.091,0.232
K240-22,Lef1.HY14.HY10.HY2,Mif,0.556533626987174,0.00757039044995114,0.323,0.091,0.232
K98-50,Lef1.HY14.HY10.HY2,Tpi1,0.720392315690502,0.00762412267159268,0.394,0.174,0.22
K169-31,Lef1.HY14.HY10.HY2,Tpi1,0.720392315690502,0.00762412267159268,0.394,0.174,0.22
K240-22,Lef1.HY14.HY10.HY2,Tpi1,0.720392315690502,0.00762412267159268,0.394,0.174,0.22
K98-50,Lef1.HY14.HY10.HY2,Atp1b1,0.756244400539508,0.00781173691606288,0.712,0.629,0.083
K169-31,Lef1.HY14.HY10.HY2,Atp1b1,0.756244400539508,0.00781173691606288,0.712,0.629,0.083
K240-22,Lef1.HY14.HY10.HY2,Atp1b1,0.756244400539508,0.00781173691606288,0.712,0.629,0.083
K98-50,Lef1.HY14.HY10.HY2,Ndufb10,0.613936619999032,0.00812499599970097,0.295,0.076,0.219
K169-31,Lef1.HY14.HY10.HY2,Ndufb10,0.613936619999032,0.00812499599970097,0.295,0.076,0.219
K240-22,Lef1.HY14.HY10.HY2,Ndufb10,0.613936619999032,0.00812499599970097,0.295,0.076,0.219
K98-50,Lef1.HY14.HY10.HY2,Higd2a,0.666741657920302,0.00931034145092958,0.413,0.182,0.231
K169-31,Lef1.HY14.HY10.HY2,Higd2a,0.666741657920302,0.00931034145092958,0.413,0.182,0.231
K240-22,Lef1.HY14.HY10.HY2,Higd2a,0.666741657920302,0.00931034145092958,0.413,0.182,0.231
K98-50,Lef1.HY14.HY10.HY2,Ssr4,0.569680307295469,0.00950972366808547,0.542,0.333,0.209
K169-31,Lef1.HY14.HY10.HY2,Ssr4,0.569680307295469,0.00950972366808547,0.542,0.333,0.209
K240-22,Lef1.HY14.HY10.HY2,Ssr4,0.569680307295469,0.00950972366808547,0.542,0.333,0.209
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,Snhg11,-0.720755031948927,2.42175695532701e-20,1,1,0
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,Pcsk1n,1.88939661621384,0.00000000000639378819690739,0.96,0.907,0.0529999999999999
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,ENSMUSG00000106106,2.84693954983074,0.0000000000088905875265455,0.96,0.907,0.0529999999999999
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,mt-Rnr2,1.72406791962199,0.000000000171350394165784,0.802,0.259,0.543
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,Atp6v0c,2.70906544731168,0.00000000036609282151486,0.832,0.444,0.388
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,Cst3,1.623615802154,0.00000000454476208441422,0.748,0.222,0.526
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,Resp18,1.80019307480977,0.00000000509736004152969,0.861,0.574,0.287
K169-92,Adarb2.Gm28928.Hmx3.Hmx2.HY1,Bsg,2.03411796323906,0.00000000572100502050325,0.748,0.241,0.507
