p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
2.28975949404895e-14	0.14220529171075	0.622	0.61	1.26850386210818e-09	Clcn3	0.012
2.33026781116252e-14	0.108043266238795	0.253	0.215	1.29094506470593e-09	Slc35a1	0.038
2.43006054246743e-14	0.117176611304779	0.294	0.246	1.34622923992153e-09	Ufsp2	0.048
2.71722747243252e-14	-0.13004286740802	0.529	0.582	1.50531684745289e-09	Specc1	-0.0529999999999999
2.94747638954241e-14	-0.105446887586156	0.326	0.382	1.6328724450426e-09	Heatr6	-0.056
3.0680297063098e-14	0.156263808664555	0.425	0.386	1.69965777699857e-09	Bbof1	0.039
3.1576554245181e-14	0.124521876634178	0.27	0.227	1.74930952862878e-09	Tmem240	0.043
3.37362984166701e-14	0.133937136933214	0.39	0.352	1.8689571959851e-09	Eif3j1	0.038
3.53350553300959e-14	0.124076352319744	0.63	0.615	1.95752673023198e-09	Prkacb	0.015
3.6274722587502e-14	0.159995943976086	0.597	0.582	2.00958335662502e-09	Ptpra	0.015
3.63957072740869e-14	-0.107641230423028	0.515	0.566	2.01628578727714e-09	Khdrbs3	-0.0509999999999999
3.65478613906318e-14	0.144475203437742	0.563	0.526	2.02471497317961e-09	Haghl	0.0369999999999999
3.71559254554653e-14	0.110902131928773	0.819	0.809	2.05840111430732e-09	Rit2	0.0099999999999999
3.77716851208366e-14	0.133788475059437	0.566	0.545	2.09251358400923e-09	Usp14	0.0209999999999999
4.0553399992291e-14	0.133244324590462	0.524	0.49	2.24661780617293e-09	Smarca2	0.034
4.42992484173035e-14	0.180652826864094	0.574	0.554	2.4541340630702e-09	Pdlim7	0.0199999999999999
4.71414602806419e-14	-0.109651462904319	0.178	0.225	2.61158975808728e-09	Klf9	-0.047
5.0793676036903e-14	-0.261196316618485	0.325	0.373	2.81391885876839e-09	Unc13c	-0.048
6.14567139715779e-14	0.101629488038891	0.319	0.274	3.40464049731145e-09	Tsg101	0.045
6.27005124363296e-14	0.121168738771692	0.437	0.402	3.47354568846022e-09	Arpc2	0.035
6.88268416737346e-14	0.116247714720063	0.189	0.151	3.81293820188322e-09	0610040B10Rik	0.038
6.91520245202148e-14	0.100624712063507	0.097	0.069	3.83095300639538e-09	Erdr1	0.028
7.57128316133589e-14	-0.142094274620127	0.891	0.891	4.19441515854847e-09	Pisd-ps2	0
7.70816915452985e-14	0.124928347592125	0.076	0.049	4.27024862991799e-09	Gm48094	0.027
8.08911981967249e-14	0.133280106936539	0.534	0.508	4.48129148890036e-09	Zc3h13	0.026
8.32086080675154e-14	0.17988872285597	0.435	0.394	4.60967367833228e-09	Rbis	0.041
8.3386678723196e-14	0.11420771350626	0.311	0.261	4.61953861458633e-09	Ahsa1	0.05
8.3592788129804e-14	0.174543190095252	0.603	0.571	4.63095686960301e-09	Drg1	0.032
8.46008161786299e-14	-0.114489098473653	0.334	0.385	4.68680061547992e-09	Pvt1	-0.051
8.50935732218506e-14	0.141378733648609	0.344	0.301	4.7140988629173e-09	Btg1	0.043
9.8858150278179e-14	-0.106002855790661	0.181	0.228	5.47664266726084e-09	Cald1	-0.047
1.00010907207618e-13	0.108023076599533	0.256	0.212	5.54050424839482e-09	Slc25a46	0.044
1.09455694541469e-13	0.113167765929615	0.211	0.166	6.06373602190283e-09	Nasp	0.045
1.16917667170421e-13	0.122267776926224	0.657	0.634	6.47712184357416e-09	Araf	0.023
1.28936993941032e-13	-0.189136736286901	0.594	0.626	7.14298052733924e-09	Arpp21	-0.032
1.58474284099479e-13	-0.106776437001546	0.311	0.362	8.77931686482706e-09	Pnkd	-0.051
1.64853195034308e-13	-0.112747037444128	0.251	0.294	9.13270215170566e-09	Rgs20	-0.043
1.77359653441734e-13	0.125203098711126	0.368	0.322	9.82554744101865e-09	Actl6b	0.046
1.78053093355908e-13	-0.149232413266743	0.413	0.465	9.86396331882392e-09	Caln1	-0.0520000000000001
1.90701475985335e-13	-0.139656564719978	0.158	0.197	1.05646710681116e-08	Adamtsl1	-0.039
1.99064229029864e-13	0.128999418059249	0.388	0.336	1.10279592240254e-08	Snx3	0.052
2.0840072793481e-13	0.128280555649404	0.494	0.46	1.15451919268605e-08	Cltc	0.034
2.30394111589287e-13	0.19245537088507	0.884	0.876	1.27636033879349e-08	Brinp3	0.00800000000000001
2.39417777037839e-13	0.115862806188262	0.189	0.15	1.32635054301192e-08	Snrpa1	0.039
2.61157995864691e-13	0.123824177922451	0.347	0.293	1.4467891812908e-08	Fkbp8	0.054
3.88562888190219e-13	0.105183027813991	0.261	0.217	2.15259954428499e-08	Snapc1	0.044
3.93173646293958e-13	0.10313005301557	0.232	0.188	2.1781426831039e-08	Nt5c	0.044
4.46814192584166e-13	0.110305694778789	0.304	0.259	2.47530594549702e-08	Tmed4	0.045
5.16833213739384e-13	0.106037619356745	0.264	0.22	2.86320432079482e-08	Snx14	0.044
5.58730759528653e-13	0.105766406886117	0.218	0.178	3.09531253471278e-08	U2af2	0.04
5.75778518844184e-13	0.170469663355506	0.436	0.399	3.1897554165449e-08	Mrps26	0.037
6.15470053378965e-13	0.111258406292797	0.345	0.298	3.40964254871413e-08	Arl2	0.047
6.60221555571169e-13	0.118823335549417	0.153	0.121	3.65756139570872e-08	Fastkd2	0.032
6.77239853551358e-13	-0.135270037422286	0.177	0.223	3.75184106468917e-08	Stxbp6	-0.046
7.00166538608686e-13	0.126215125390478	0.384	0.341	3.87885260723826e-08	Nap1l4	0.043
7.50596195319816e-13	0.113953203862045	0.174	0.138	4.15822786245225e-08	Sema3c	0.036
7.61853474515061e-13	-0.104717114619652	0.197	0.241	4.22059206346599e-08	Shisa6	-0.044
7.71951939334821e-13	0.115782834818974	0.309	0.265	4.27653654872098e-08	Dhx9	0.044
7.93773960162993e-13	0.115529006270705	0.304	0.257	4.39742836190697e-08	Pigp	0.047
8.20980150162504e-13	0.117903056196792	0.769	0.763	4.54814793388526e-08	Gls	0.00600000000000001
8.81310675908853e-13	-0.218911184426878	0.567	0.611	4.88237301346746e-08	Sdk1	-0.044
8.87499302207402e-13	0.116400000289188	0.123	0.091	4.91665738429878e-08	Gm26693	0.032
9.09608623982161e-13	-0.181697050837363	0.628	0.669	5.03914081599877e-08	Kcnq5	-0.041
9.12242984730662e-13	-0.123919491421216	0.398	0.44	5.05373491110939e-08	Slc35f4	-0.042
9.62169140335168e-13	0.107205454329221	0.279	0.235	5.3303208205428e-08	Rell2	0.044
1.09395240711334e-12	-0.100630772609588	0.648	0.703	6.06038694016717e-08	Nexmif	-0.0549999999999999
1.13172682224702e-12	0.126544658512274	0.344	0.299	6.26965342256626e-08	Prrt1	0.045
1.2508819205607e-12	-0.158776560219701	0.71	0.747	6.92976075171421e-08	Hs6st3	-0.037
1.26681039741345e-12	0.118246809949563	0.198	0.168	7.01800292063079e-08	Odc1	0.03
1.28268501040604e-12	0.168330270349103	0.226	0.197	7.1059466891484e-08	Gm38116	0.029
1.37756173297109e-12	0.131642056848232	0.71	0.701	7.63155424448657e-08	Gkap1	0.00900000000000001
1.61930495679043e-12	0.105365990494064	0.231	0.184	8.97078753012331e-08	Kdelr1	0.047
1.64351498527847e-12	0.154678876965572	0.127	0.098	9.10490866694417e-08	Gm38134	0.029
1.68283527014069e-12	-0.10345965850524	0.25	0.298	9.32273911305243e-08	Myo16	-0.048
1.72367203367625e-12	0.10235210045324	0.071	0.046	9.54897069936307e-08	Nxph4	0.025
2.19988133965099e-12	0.221334704769565	0.424	0.394	1.21871226335325e-07	Pnpt1	0.03
2.21651752047907e-12	0.268200014737506	0.402	0.383	1.2279285411702e-07	Gm35188	0.019
2.60772437035702e-12	0.108748477938241	0.144	0.112	1.44465322393409e-07	Bdnf	0.032
2.83072741582677e-12	-0.16806689942622	0.404	0.461	1.56819468109387e-07	Rorb	-0.057
2.84205768667064e-12	0.113275664434178	0.414	0.386	1.57447153783867e-07	Brd7	0.028
2.97036702634478e-12	0.126807664995225	0.282	0.243	1.64555362892475e-07	Ssbp1	0.039
3.10478462247902e-12	0.116287176721622	0.303	0.253	1.72001963300715e-07	Abhd8	0.05
3.12430099607429e-12	0.144436076417321	0.391	0.351	1.7308315088152e-07	Gabra5	0.04
3.25960246953293e-12	0.204218425262349	0.269	0.238	1.80578717209655e-07	4930517O19Rik	0.031
3.33098869107924e-12	-0.129969973036455	0.951	0.96	1.84533442497099e-07	Rbfox1	-0.00900000000000001
3.6802358417854e-12	-0.100672080671034	0.57	0.627	2.03881385399069e-07	Srgap2	-0.0570000000000001
3.78306926965977e-12	0.10403936808317	0.159	0.127	2.09578254469882e-07	Ints13	0.032
3.90020374059593e-12	-0.166741465205399	0.66	0.695	2.16067387025274e-07	Cacna2d3	-0.0349999999999999
4.50933559092248e-12	0.134683394754378	0.241	0.205	2.49812682401514e-07	Dlk2	0.036
4.66444354551729e-12	0.105520077953816	0.268	0.228	2.58405507978112e-07	Atp1b3	0.04
5.10281124036755e-12	-0.107499385034356	0.317	0.359	2.82690639905122e-07	Epha10	-0.042
5.30820317091181e-12	-0.202063529975327	0.227	0.265	2.94069147465344e-07	6330411D24Rik	-0.038
7.78768302846766e-12	0.183495608396013	0.219	0.186	4.3142985209408e-07	Sycp2	0.033
7.92959410539381e-12	0.109851783937596	0.198	0.16	4.39291583844712e-07	Zfas1	0.038
8.66897239099134e-12	-0.102765281172298	0.118	0.152	4.8025240148853e-07	Csgalnact1	-0.034
9.64828254945741e-12	0.150025242327998	0.19	0.155	5.34505204957391e-07	Apoa1	0.035
1.04205566307761e-11	0.121193218488457	0.68	0.671	5.77288416788364e-07	Usp9x	0.00900000000000001
1.12980608310266e-11	0.131979400648539	0.388	0.343	6.25901271978043e-07	Gmps	0.045
1.19561665050187e-11	-0.139191792589799	0.472	0.515	6.62359668211529e-07	Tmtc2	-0.043
1.44877223323774e-11	0.114946225346724	0.743	0.748	8.02605329491377e-07	Gucy1a2	-0.005
1.91515766337004e-11	0.120717836527811	0.497	0.472	1.06097819393037e-06	Slc4a3	0.025
2.534343138065e-11	0.115844841214706	0.093	0.067	1.40400075505663e-06	Slc16a4	0.026
2.61872459682517e-11	-0.118479564218986	0.268	0.315	1.45074723939517e-06	Isl1	-0.047
2.70484411106788e-11	-0.144531922519155	0.403	0.448	1.4984565890905e-06	Kcnab1	-0.045
3.220172382769e-11	-0.160471092594855	0.652	0.691	1.7839432983302e-06	Cntn4	-0.0389999999999999
3.35392038202237e-11	-0.12769602278814	0.27	0.311	1.85803835243657e-06	Gda	-0.041
3.42235523207665e-11	0.182682225320745	0.165	0.135	1.89595057501815e-06	Lrrc19	0.03
3.89846168551485e-11	0.127172140766782	0.972	0.973	2.15970878915837e-06	Ube3a	-0.001
3.97585628527052e-11	0.137766252006999	0.481	0.444	2.20258462347702e-06	Pcbp2	0.037
4.36510229205354e-11	0.143688931224332	0.113	0.086	2.41822301877474e-06	Gm19522	0.027
4.57037110829758e-11	0.10015028247305	0.401	0.365	2.53193989028578e-06	Hspa4l	0.036
5.03481911062855e-11	-0.11196036754023	0.332	0.378	2.78923943909711e-06	Eda	-0.046
5.13616141940249e-11	-0.105285356633382	0.079	0.108	2.84538206473478e-06	Slc16a10	-0.029
7.9303163577226e-11	0.131165347359581	0.133	0.102	4.39331595901475e-06	Gm48146	0.031
8.03220806900871e-11	-0.106161511156516	0.768	0.803	4.44976294815014e-06	Ntrk3	-0.035
8.12086299270047e-11	0.115888012982869	0.917	0.919	4.49887688932613e-06	Zcchc7	-0.002
8.96732547136754e-11	0.167763302601865	0.351	0.321	4.9678086378829e-06	AI480526	0.03
9.26619631021421e-11	0.169116252349915	0.453	0.426	5.13338009389557e-06	Pex3	0.027
9.54107324030233e-11	0.11064973162917	0.332	0.295	5.28565916439509e-06	2810004N23Rik	0.037
9.99457857259308e-11	0.109027492028412	0.288	0.251	5.53689658343084e-06	Kxd1	0.037
1.17260677670591e-10	0.179752186260548	0.28	0.253	6.49612428227307e-06	4930570B17Rik	0.027
1.18418882739819e-10	0.119557596720879	0.948	0.953	6.56028768490323e-06	Gphn	-0.005
1.20416117161075e-10	0.114639955784042	0.727	0.728	6.67093247460641e-06	Ncoa7	-0.001
1.27133502081456e-10	-0.138264569821953	0.247	0.287	7.04306888181055e-06	Sulf1	-0.04
1.51809057241356e-10	0.10036694331254	0.271	0.233	8.41006996211389e-06	Cnr1	0.038
1.66354357275955e-10	0.12380053539772	0.219	0.189	9.21586503873065e-06	Lrp8os3	0.03
1.94257933652483e-10	-0.112400559707365	0.204	0.245	1.07616952664139e-05	Galnt14	-0.041
1.94731500535142e-10	0.110514603950489	0.231	0.192	1.07879303981463e-05	Arrb2	0.039
2.04160631656423e-10	0.125441759229835	0.539	0.517	1.13102948331342e-05	Tmem208	0.022
2.95250288059726e-10	0.108713740284716	0.396	0.363	1.63565707082208e-05	Fez1	0.033
3.05475645771541e-10	0.1040973754192	0.317	0.277	1.69230453000976e-05	Rpn2	0.04
3.39624804689958e-10	0.153364136155453	0.593	0.577	1.8814874555019e-05	Uty	0.016
3.8775948843949e-10	0.125751698916348	0.148	0.124	2.14814879000593e-05	Gm26749	0.024
4.11865817673038e-10	0.116894885582194	0.476	0.449	2.28169544332686e-05	Eno2	0.027
4.19200133726812e-10	0.112948356015742	0.087	0.066	2.32232682083316e-05	Gm15680	0.021
5.28005701366514e-10	-0.124090734328154	0.238	0.275	2.92509878500035e-05	Tcerg1l	-0.037
5.69636642452798e-10	-0.124450544619391	0.279	0.325	3.15573003552426e-05	Prkd1	-0.046
6.07613519393931e-10	0.119514697889267	0.632	0.633	3.36611813609044e-05	Ubxn4	-0.001
6.12800888804199e-10	-0.138524085505447	0.332	0.375	3.39485564388638e-05	Cpne4	-0.043
7.81731800830575e-10	0.118005258629278	0.372	0.335	4.3307160034213e-05	Nae1	0.037
8.11778094211265e-10	0.109846146090427	0.319	0.281	4.49716946412099e-05	Sh3glb2	0.038
9.83279718439738e-10	-0.107081154518541	0.887	0.896	5.4472713121843e-05	Prkg1	-0.00900000000000001
9.95521837132763e-10	0.119838069342118	0.11	0.086	5.51509142553179e-05	1700111E14Rik	0.024
1.19975540454275e-09	0.104648023647729	0.497	0.476	6.64652496562639e-05	Zdbf2	0.021
1.21772631936798e-09	0.196699534977573	0.538	0.513	6.74608203666665e-05	Fstl5	0.025
1.25432914116182e-09	0.170845191408672	0.159	0.13	6.94885800912235e-05	Gm42439	0.029
1.35656190883332e-09	0.109929458552698	0.289	0.249	7.51521731874569e-05	Ccdc59	0.04
1.39104106520991e-09	0.105363388683409	0.416	0.39	7.70622839715639e-05	Smap2	0.026
1.45343185393589e-09	-0.145760291238543	0.678	0.71	8.05186712761941e-05	Plcb1	-0.0319999999999999
1.77335823595504e-09	0.113215043370799	0.659	0.689	9.82422729136733e-05	Gprasp2	-0.0299999999999999
1.82778932995491e-09	0.127695182226009	0.985	0.986	0.000101257701090172	Cntnap2	-0.001
3.30972015358446e-09	0.137347657637407	0.297	0.27	0.000183355186788426	Usp19	0.027
3.44452835136282e-09	0.148553933981291	0.136	0.109	0.000190823426137149	A230051N06Rik	0.027
3.71823544201458e-09	0.157601344985675	0.339	0.307	0.000205986525252165	Gad2	0.032
3.79188019312406e-09	0.151482027542085	0.49	0.466	0.00021006637081888	Gm42826	0.024
4.60308847239842e-09	0.106461589626435	0.088	0.065	0.0002550064982824	Gm10658	0.023
5.25522330417307e-09	-0.167063606404538	0.639	0.672	0.000291134115827884	Kcnc2	-0.033
6.2533321862205e-09	0.107032723196276	0.129	0.1	0.000346428349784429	Gm10766	0.029
6.62083502258884e-09	0.10731621758768	0.397	0.366	0.000366787639416399	Ranbp2	0.031
7.08415444740695e-09	0.117507130619185	0.775	0.771	0.000392455072231898	Spock3	0.004
7.39647655143037e-09	0.104247906145015	0.617	0.603	0.000409757404472691	Chl1	0.014
7.40111863999106e-09	0.110926578017243	0.414	0.379	0.000410014571536865	B230217C12Rik	0.035
7.9154650591516e-09	0.232206851940393	0.402	0.384	0.000438508848811939	Gm15398	0.018
7.92854062012785e-09	-0.145247923424935	0.499	0.537	0.000439233221814463	Ptprm	-0.038
8.23702048459843e-09	0.117031064524588	0.126	0.103	0.000456322697826268	Gm39090	0.023
9.06372969415022e-09	0.227666322717622	0.711	0.717	0.000502121561326228	Fgfr2	-0.00600000000000001
1.06118778187516e-08	0.10982519407906	0.284	0.242	0.000587887419281022	Epn1	0.042
1.39956349311129e-08	0.105033515615301	0.396	0.365	0.000775344179548721	Cisd2	0.031
1.75503109422076e-08	0.110947698824058	0.172	0.144	0.000972269675887361	Ilk	0.028
1.76194556445357e-08	0.108259758173136	0.113	0.092	0.000976100223251634	Plk4	0.021
2.24723112683351e-08	0.149106787776448	0.355	0.324	0.0012449435719545	Cdc7	0.031
2.26073076051243e-08	-0.11879814083383	0.479	0.521	0.00125242223401628	Zmat4	-0.042
2.26789434721426e-08	0.10970365611081	0.398	0.364	0.00125639078941323	Ddx46	0.034
2.97158083849398e-08	0.141303263128513	0.26	0.235	0.00164622606871728	Grm3	0.025
3.35407726761781e-08	0.120759036253282	0.52	0.5	0.00185812526548759	Pea15a	0.02
3.64351615786942e-08	0.128904334195376	0.144	0.124	0.00201847151629808	Gm49179	0.02
3.67363990509537e-08	0.105840838532958	0.469	0.447	0.00203515977102379	Rbm28	0.022
3.81916803730738e-08	0.121154424244911	0.519	0.495	0.00211578090098792	Rsrc1	0.024
3.95467637757737e-08	0.11834061101148	0.402	0.369	0.00219085116641409	Pigk	0.033
3.9675309878739e-08	-0.107173014365604	0.784	0.807	0.00219797249197226	Unc5d	-0.023
4.00472449552616e-08	-0.117485188237164	0.33	0.366	0.00221857732327654	Nrp1	-0.036
4.72958147835625e-08	0.113464590404125	0.503	0.495	0.00262014084319458	Napg	0.00800000000000001
4.738572497537e-08	0.103130061453996	0.203	0.176	0.00262512177791052	Glra2	0.027
5.21403919852941e-08	0.111132062143889	0.408	0.374	0.00288852557559331	Phyhipl	0.034
5.22341794144137e-08	0.127529845500382	0.505	0.481	0.0028937213053791	Rtf1	0.024
6.65488599338641e-08	-0.146606699419703	0.33	0.366	0.00368674029147614	Dlk1	-0.036
8.16691820265677e-08	0.170986902566098	0.526	0.499	0.00452439101508982	Pcdh11x	0.027
8.26801349005617e-08	0.107193195522197	0.356	0.323	0.00458039679335622	Nucb2	0.033
8.47160698652292e-08	0.105045587009414	0.25	0.225	0.00469318555446383	2900022M07Rik	0.025
8.58386284059973e-08	0.111900540357028	0.253	0.224	0.00475537417506384	Chrm2	0.029
9.15443633674488e-08	0.101711562299798	0.371	0.341	0.0050714661861933	Ppp2r2a	0.03
9.3517036804342e-08	0.10135841293483	0.75	0.754	0.00518075032192374	Cnot3	-0.004
9.60055513279936e-08	0.102552902627934	0.544	0.532	0.00531861153801952	Rcn2	0.012
1.17880335003764e-07	-0.111041876164082	0.625	0.666	0.0065304526788735	Gpc6	-0.041
1.25713193156117e-07	-0.114793823544671	0.613	0.632	0.00696438518765571	Cntn3	-0.019
1.64389209230492e-07	0.108210066248315	0.837	0.849	0.00910699780216004	Rufy3	-0.012
2.52147405743433e-07	0.129649921395149	0.871	0.865	0.0139687141307805	Dcc	0.00600000000000001
3.33575750670991e-07	0.101632511713469	0.439	0.425	0.0184797630114222	Rab6b	0.014
5.12522658733405e-07	0.101639028151602	0.483	0.479	0.0283932427711719	Acot7	0.004
7.67053556554059e-07	0.101432776778706	0.681	0.671	0.0424939999795383	Edil3	0.01
7.81968949159925e-07	0.108794004606738	0.435	0.408	0.0433202978145107	Tasor	0.027
8.01821925847414e-07	0.105363504886697	0.424	0.398	0.0444201328700209	Pcdh10	0.026
8.48248909942135e-07	0.106790788928567	0.324	0.294	0.0469921413618844	Picalm	0.03
9.40055228456591e-07	0.134286240429732	0.469	0.454	0.0520781196012667	Nit1	0.015
1.14672951301411e-06	0.117258308085525	0.384	0.371	0.0635276682914688	Gm13622	0.013
1.61334980634779e-06	0.140238029370163	0.456	0.434	0.0893779659218611	Slc25a36	0.022
1.7194498594792e-06	0.114186697502945	0.322	0.294	0.0952558027652882	Cpne6	0.028
1.80465126622411e-06	-0.129742180613053	0.377	0.412	0.0999758754975494	Plppr1	-0.035
1.87396339121844e-06	0.10911082880327	0.434	0.403	0.103815697910111	Htr2c	0.031
2.05154907503422e-06	0.102273039741411	0.097	0.081	0.113653767207821	Gm47271	0.016
2.10182362813826e-06	-0.115733371901321	0.065	0.084	0.116438927175232	Acvr1c	-0.019
2.3095160325217e-06	-0.104565623504917	0.059	0.078	0.12794487868567	Lef1	-0.019
2.3144283652493e-06	0.106442418019999	0.32	0.292	0.128217017006446	Rpgr	0.028
3.05529609485694e-06	0.138860658518487	0.264	0.237	0.16926034835898	Abcb10	0.027
3.19675976812762e-06	0.101559017301628	0.014	0.006	0.177097294394502	Gnrh1	0.008
3.21174344366692e-06	0.116781528607834	0.128	0.107	0.177927375035704	Gm16541	0.021
3.33294126617823e-06	0.107114902210353	0.61	0.62	0.184641613205008	Chd4	-0.01
3.78623422854982e-06	-0.139026063685292	0.256	0.284	0.209753590027431	Sphkap	-0.028
5.16993146091808e-06	0.110947329146811	0.131	0.108	0.286409033003401	Gm2087	0.023
6.23819310960857e-06	0.147986499025184	0.921	0.927	0.345589660079205	Cadm2	-0.00600000000000001
6.34087352634216e-06	-0.125726404097393	0.617	0.673	0.351278052485829	Trpm3	-0.0560000000000001
7.88941065375142e-06	0.136184555929541	0.168	0.155	0.437065460807175	Gm11099	0.013
8.30493409443418e-06	0.108853519604185	0.571	0.563	0.460085043897559	Zfp329	0.00800000000000001
9.93357751684671e-06	0.100296357150414	0.361	0.336	0.550310260855791	Spink10	0.025
1.07320659440154e-05	0.144899861117507	0.502	0.498	0.594545721232507	Agrn	0.004
1.11162516818083e-05	0.103292126484638	0.551	0.546	0.6158292269205	Tmem234	0.005
1.34795213993881e-05	0.129721079700762	0.39	0.374	0.7467520060047	Isca2	0.016
1.46167292479523e-05	0.159006621797223	0.265	0.255	0.809752183607307	Gm42477	0.01
2.59699126552065e-05	0.15551040654704	0.275	0.256	1	Htra2	0.019
3.0264376658671e-05	0.110860981565559	0.307	0.295	1	Lekr1	0.012
4.52838433014633e-05	0.104870615563142	0.555	0.527	1	Cntnap5b	0.028
4.64648190891634e-05	0.198060855837563	0.57	0.554	1	Zfp804b	0.0159999999999999
4.86106898473683e-05	0.106568682916689	0.149	0.133	1	Gm14172	0.016
5.19349164938016e-05	-0.133318469458293	0.275	0.304	1	Rgs6	-0.029
6.04041725323359e-05	0.130745531596703	0.326	0.309	1	Apoe	0.017
7.24917646847878e-05	0.105748785787814	0.309	0.291	1	Srsf9	0.018
0.000119833783191337	0.109238563181459	0.148	0.129	1	Fbxl12os	0.019
0.000140930295714466	-0.10430250780518	0.635	0.665	1	Sgcd	-0.03
0.000197280949357135	0.101201069799312	0.099	0.082	1	Pifo	0.017
0.000295509580442692	0.110169492029327	0.361	0.349	1	Zfpm2	0.012
0.000316403765187004	0.101585435577865	0.371	0.358	1	Morn2	0.013
0.000434338625975271	0.142382702094629	0.141	0.129	1	Gm48321	0.012
0.000493722582445272	0.130118361849457	0.208	0.194	1	Gm44235	0.014
0.00066914788941477	0.147332949372633	0.61	0.606	1	Kcnj3	0.004
0.000709086302986643	-0.110537605587234	0.405	0.429	1	Grin3a	-0.024
0.000714590375363621	-0.108554447620525	0.288	0.309	1	Pde1c	-0.021
0.000735179951879389	0.106009133683098	0.565	0.56	1	Cnot2	0.00499999999999989
